Date, Open, High, Low, Close
04/13/23, 27952.58, 28163.87, 27952.01, 28156.97
04/12/23, 27985.93, 28121.46, 27983.97, 28082.70
04/11/23, 27895.90, 28068.39, 27854.82, 27923.37
04/10/23, 27658.52, 27737.49, 27597.18, 27633.66
04/07/23, 27554.37, 27591.15, 27456.25, 27518.31
04/06/23, 27589.14, 27609.86, 27427.66, 27472.63
04/05/23, 28111.04, 28133.57, 27788.77, 27813.26
04/04/23, 28213.93, 28287.42, 28139.12, 28287.42
04/03/23, 28203.35, 28258.91, 28120.71, 28188.15
03/31/23, 28009.22, 28124.62, 27986.62, 28041.48
03/30/23, 27827.89, 27876.38, 27630.55, 27782.93
03/29/23, 27549.37, 27897.72, 27505.48, 27883.78
03/28/23, 27573.82, 27603.45, 27432.76, 27518.25
03/27/23, 27482.39, 27543.48, 27359.72, 27476.87
03/24/23, 27368.62, 27397.29, 27257.44, 27385.25
03/23/23, 27232.97, 27461.97, 27175.63, 27419.61
03/22/23, 27298.15, 27520.97, 27267.26, 27466.61
03/20/23, 27253.73, 27367.18, 26945.67, 26945.67
03/17/23, 27232.23, 27356.15, 27071.71, 27333.79
03/16/23, 26796.67, 27057.54, 26632.92, 27010.61
03/15/23, 27421.66, 27424.94, 27105.99, 27229.48
03/14/23, 27455.95, 27455.95, 27104.75, 27222.04
03/13/23, 27886.21, 27906.97, 27631.53, 27832.96
03/10/23, 28385.29, 28424.24, 28118.74, 28143.97
03/09/23, 28648.11, 28734.79, 28558.88, 28623.15
03/08/23, 28237.21, 28469.41, 28232.68, 28444.19
03/07/23, 28202.59, 28398.27, 28202.59, 28309.16
03/06/23, 28182.31, 28288.62, 28153.82, 28237.78
03/03/23, 27683.26, 27961.21, 27655.34, 27927.47
03/02/23, 27564.82, 27617.80, 27408.54, 27498.87
03/01/23, 27363.57, 27530.76, 27305.37, 27516.53
02/28/23, 27515.34, 27585.17, 27400.36, 27445.56
02/27/23, 27322.73, 27456.22, 27292.74, 27423.96
02/24/23, 27144.72, 27465.90, 27128.32, 27453.48
02/22/23, 27265.99, 27300.53, 27046.08, 27104.32
02/21/23, 27486.09, 27538.29, 27359.12, 27473.10
02/20/23, 27497.13, 27531.94, 27426.48, 27531.94
02/17/23, 27484.60, 27608.59, 27466.61, 27513.13
02/16/23, 27654.72, 27727.66, 27597.12, 27696.44
02/15/23, 27686.01, 27720.27, 27444.13, 27501.86
02/14/23, 27705.37, 27721.82, 27553.18, 27602.77
02/13/23, 27550.35, 27570.32, 27266.94, 27427.32
02/10/23, 27711.25, 27814.02, 27609.33, 27670.98
02/09/23, 27453.40, 27635.38, 27424.69, 27584.35
02/08/23, 27690.74, 27719.45, 27458.53, 27606.46
02/07/23, 27744.90, 27814.96, 27662.11, 27685.47
02/06/23, 27764.66, 27821.22, 27656.47, 27693.65
02/03/23, 27455.03, 27612.57, 27445.69, 27509.46
02/02/23, 27453.67, 27472.44, 27338.43, 27402.05
02/01/23, 27483.41, 27547.67, 27322.79, 27346.88
01/31/23, 27458.56, 27494.17, 27302.22, 27327.11
01/30/23, 27384.77, 27486.42, 27337.25, 27433.40
01/27/23, 27428.41, 27452.67, 27326.91, 27382.56
01/26/23, 27444.64, 27502.15, 27284.08, 27362.75
01/25/23, 27175.88, 27473.90, 27175.88, 27395.01
01/24/23, 27150.43, 27381.00, 27150.43, 27299.19
01/23/23, 26880.21, 26938.28, 26788.76, 26906.04
01/20/23, 26346.69, 26553.53, 26320.96, 26553.53
01/19/23, 26541.08, 26592.87, 26368.97, 26405.23
01/18/23, 26251.34, 26816.68, 26211.84, 26791.12
01/17/23, 25915.51, 26198.69, 25895.30, 26138.68
01/16/23, 25836.67, 25938.04, 25748.10, 25822.32
01/13/23, 26391.78, 26409.21, 26090.84, 26119.52
01/12/23, 26524.94, 26547.61, 26381.93, 26449.82
01/11/23, 26362.21, 26479.99, 26332.05, 26446.00
01/10/23, 26176.61, 26316.66, 26132.80, 26175.56
01/06/23, 25740.08, 26034.06, 25719.61, 25973.85
01/05/23, 25825.50, 25947.10, 25750.46, 25820.80
01/04/23, 25834.93, 25840.68, 25661.89, 25716.86
12/30/22, 26288.00, 26321.37, 26067.92, 26094.50
12/29/22, 26074.90, 26126.70, 25953.92, 26093.67
12/28/22, 26309.34, 26354.27, 26199.67, 26340.50
12/27/22, 26570.78, 26620.49, 26447.87, 26447.87
12/26/22, 26299.54, 26438.65, 26294.85, 26405.87
12/23/22, 26207.77, 26291.98, 26106.38, 26235.25
12/22/22, 26552.43, 26585.28, 26399.31, 26507.87
12/21/22, 26547.17, 26616.28, 26269.80, 26387.72
12/20/22, 27257.35, 27339.49, 26416.91, 26568.03
12/19/22, 27279.92, 27349.58, 27165.78, 27237.64
12/16/22, 27706.70, 27713.04, 27488.83, 27527.12
12/15/22, 27991.14, 28163.17, 27987.54, 28051.70
12/14/22, 28005.03, 28195.69, 27993.78, 28156.21
12/13/22, 28067.37, 28116.56, 27907.49, 27954.85
12/12/22, 27741.10, 27865.72, 27734.66, 27842.33
12/09/22, 27633.96, 27952.80, 27633.96, 27901.01
12/08/22, 27622.30, 27643.64, 27415.66, 27574.43
12/07/22, 27670.29, 27786.25, 27646.78, 27686.40
12/06/22, 27704.06, 27934.07, 27698.31, 27885.87
12/05/22, 27752.99, 27854.11, 27700.86, 27820.40
12/02/22, 27983.18, 27983.18, 27662.12, 27777.90
12/01/22, 28273.13, 28423.46, 28226.08, 28226.08
11/30/22, 27886.67, 27972.89, 27802.71, 27968.99
11/29/22, 27991.50, 28055.91, 27899.98, 28027.84
11/28/22, 28220.56, 28238.50, 28046.32, 28162.83
11/25/22, 28398.77, 28399.88, 28263.60, 28283.03
11/24/22, 28373.72, 28502.29, 28363.66, 28383.09
11/22/22, 28059.51, 28203.35, 28038.16, 28115.74
11/21/22, 27982.00, 28007.06, 27846.30, 27944.79
11/18/22, 28009.82, 28045.44, 27877.78, 27899.77
11/17/22, 27952.21, 28029.62, 27910.01, 27930.57
11/16/22, 28020.49, 28069.25, 27743.15, 28028.30
11/15/22, 27940.26, 28038.63, 27903.27, 27990.17
11/14/22, 28277.64, 28305.04, 27963.47, 27963.47
11/11/22, 27868.69, 28329.54, 27837.09, 28263.57
11/10/22, 27459.08, 27485.38, 27370.62, 27446.10
11/09/22, 27884.55, 27926.52, 27688.86, 27716.43
11/08/22, 27718.84, 27943.27, 27704.64, 27872.11
11/07/22, 27406.78, 27578.01, 27357.53, 27527.64
11/04/22, 27371.89, 27389.30, 27032.02, 27199.74
11/02/22, 27562.30, 27692.55, 27546.88, 27663.39
11/01/22, 27614.64, 27682.97, 27526.18, 27678.92
10/31/22, 27404.30, 27602.99, 27392.99, 27587.46
10/28/22, 27097.38, 27265.46, 26981.08, 27105.20
10/27/22, 27407.23, 27450.26, 27330.79, 27345.24
10/26/22, 27410.64, 27578.05, 27404.90, 27431.84
10/25/22, 27113.20, 27337.80, 27073.18, 27250.28
10/24/22, 27233.00, 27308.97, 26974.90, 26974.90
10/21/22, 26903.50, 26985.38, 26869.38, 26890.58
10/20/22, 26981.75, 27092.55, 26872.45, 27006.96
10/19/22, 27225.17, 27371.38, 27192.79, 27257.38
10/18/22, 27167.73, 27229.88, 26910.10, 27156.14
10/17/22, 26785.02, 26814.92, 26649.13, 26775.79
10/14/22, 26599.32, 27180.16, 26595.35, 27090.76
10/13/22, 26398.29, 26408.31, 26237.42, 26237.42
10/12/22, 26353.22, 26495.75, 26313.41, 26396.83
10/11/22, 26757.12, 26759.62, 26369.56, 26401.25
10/07/22, 26975.92, 27198.91, 26921.90, 27116.11
10/06/22, 27137.98, 27399.19, 27137.98, 27311.30
10/05/22, 27211.32, 27216.80, 27030.55, 27120.53
10/04/22, 26653.49, 26994.44, 26633.52, 26992.21
10/03/22, 25778.95, 26223.84, 25621.96, 26215.79
09/30/22, 26240.00, 26273.65, 25805.59, 25937.21
09/29/22, 26280.50, 26458.67, 26221.78, 26422.05
09/28/22, 26422.86, 26516.32, 25938.36, 26173.98
09/27/22, 26585.38, 26680.20, 26523.77, 26571.87
09/26/22, 26779.44, 26779.44, 26424.60, 26431.55
09/22/22, 27053.58, 27197.07, 26955.18, 27153.83
09/21/22, 27440.84, 27467.34, 27297.50, 27313.13
09/20/22, 27788.68, 27907.45, 27627.86, 27688.42
09/16/22, 27631.39, 27654.99, 27525.68, 27567.65
09/15/22, 27873.96, 27946.20, 27801.44, 27875.91
09/14/22, 28132.70, 28141.92, 27795.64, 27818.62
09/13/22, 28556.21, 28659.76, 28530.36, 28614.63
09/12/22, 28483.59, 28612.89, 28438.37, 28542.11
09/09/22, 28204.71, 28286.02, 28091.38, 28214.75
09/08/22, 27732.68, 28083.79, 27718.30, 28065.28
09/07/22, 27546.01, 27546.01, 27268.70, 27430.30
09/06/22, 27650.15, 27813.78, 27557.99, 27626.51
09/05/22, 27567.29, 27673.44, 27511.68, 27619.61
09/02/22, 27755.60, 27772.37, 27570.74, 27650.84
09/01/22, 27797.00, 27832.78, 27589.70, 27661.47
08/31/22, 27928.09, 28104.80, 27906.17, 28091.53
08/30/22, 28086.72, 28233.80, 27944.25, 28195.58
08/29/22, 28161.06, 28179.09, 27788.12, 27878.96
08/26/22, 28639.47, 28792.93, 28608.70, 28641.38
08/25/22, 28415.11, 28534.71, 28357.03, 28479.01
08/24/22, 28481.34, 28515.61, 28282.21, 28313.47
08/23/22, 28580.20, 28580.20, 28395.30, 28452.75
08/22/22, 28654.07, 28828.21, 28586.36, 28794.50
08/19/22, 29095.71, 29150.80, 28913.05, 28930.33
08/18/22, 28957.40, 28999.64, 28846.52, 28942.14
08/17/22, 28952.65, 29222.77, 28944.71, 29222.77
08/16/22, 28829.53, 28928.16, 28752.88, 28868.91
08/15/22, 28623.78, 28897.07, 28623.78, 28871.78
08/12/22, 28251.74, 28546.98, 28207.86, 28546.98
08/10/22, 27955.11, 27964.96, 27729.46, 27819.33
08/09/22, 28236.84, 28257.34, 27966.91, 27999.96
08/08/22, 28050.09, 28279.12, 28047.08, 28249.24
08/05/22, 27915.06, 28190.04, 27910.22, 28175.87
08/04/22, 27930.94, 28005.59, 27870.05, 27932.20
08/03/22, 27673.00, 27837.63, 27634.65, 27741.90
08/02/22, 27812.48, 27830.58, 27530.60, 27594.73
08/01/22, 27813.82, 27993.35, 27751.59, 27993.35
07/29/22, 27915.22, 28001.80, 27725.24, 27801.64
07/28/22, 27909.15, 28015.68, 27651.99, 27815.48
07/27/22, 27575.16, 27772.97, 27525.09, 27715.75
07/26/22, 27682.20, 27715.78, 27538.39, 27655.21
07/25/22, 27697.77, 27848.59, 27663.16, 27699.25
07/22/22, 27773.14, 27952.25, 27701.25, 27914.66
07/21/22, 27627.88, 27803.00, 27549.56, 27803.00
07/20/22, 27295.95, 27692.85, 27295.95, 27680.26
07/19/22, 27003.83, 27043.58, 26791.71, 26961.68
07/15/22, 26736.08, 26857.77, 26571.38, 26788.47
07/14/22, 26357.32, 26713.07, 26312.79, 26643.39
07/13/22, 26403.79, 26543.07, 26389.10, 26478.77
07/12/22, 26701.00, 26718.67, 26278.28, 26336.66
07/11/22, 26892.73, 27062.17, 26710.59, 26812.30
07/08/22, 26623.85, 26881.75, 26510.53, 26517.19
07/07/22, 26280.94, 26533.65, 26136.99, 26490.53
07/06/22, 26190.40, 26298.96, 26051.19, 26107.65
07/05/22, 26386.23, 26532.51, 26294.84, 26423.47
07/04/22, 26086.78, 26258.86, 25945.83, 26153.81
07/01/22, 26460.71, 26531.24, 25841.75, 25935.62
06/30/22, 26753.28, 26753.28, 26324.31, 26393.04
06/29/22, 26814.23, 26858.68, 26687.47, 26804.60
06/28/22, 26795.68, 27062.31, 26789.50, 27049.47
06/27/22, 26741.80, 26938.43, 26665.44, 26871.27
06/24/22, 26228.42, 26519.16, 26148.56, 26491.97
06/23/22, 26134.89, 26401.97, 26039.57, 26171.25
06/22/22, 26441.72, 26462.83, 26149.17, 26149.55
06/21/22, 26070.92, 26418.84, 25972.28, 26246.31
06/20/22, 26156.62, 26156.62, 25520.23, 25771.22
06/17/22, 25988.20, 26072.35, 25720.80, 25963.00
06/16/22, 26715.52, 26947.70, 26431.20, 26431.20
06/15/22, 26625.68, 26638.76, 26321.68, 26326.16
06/14/22, 26555.75, 26657.92, 26357.90, 26629.86
06/13/22, 27369.66, 27389.30, 26948.22, 26987.44
06/10/22, 27996.35, 28044.45, 27795.17, 27824.29
06/09/22, 28189.35, 28389.75, 28189.35, 28246.53
06/08/22, 28100.26, 28234.29, 28089.78, 28234.29
06/07/22, 27984.79, 28094.73, 27863.38, 27943.95
06/06/22, 27549.64, 27979.54, 27523.95, 27915.89
06/03/22, 27660.62, 27776.33, 27614.86, 27761.57
06/02/22, 27340.52, 27450.47, 27251.24, 27413.88
06/01/22, 27295.63, 27482.31, 27295.42, 27457.89
05/31/22, 27318.09, 27463.33, 27250.70, 27279.80
05/30/22, 27092.82, 27401.24, 27057.20, 27369.43
05/27/22, 26947.80, 26996.70, 26731.60, 26781.68
05/26/22, 26685.02, 26898.75, 26597.97, 26604.84
05/25/22, 26711.53, 26795.89, 26578.03, 26677.80
05/24/22, 27005.43, 27005.43, 26736.01, 26748.14
05/23/22, 26991.42, 27047.47, 26832.65, 27001.52
05/20/22, 26448.23, 26769.20, 26426.99, 26739.03
05/19/22, 26435.32, 26458.85, 26150.09, 26402.84
05/18/22, 26826.82, 27053.18, 26741.34, 26911.20
05/17/22, 26555.23, 26709.26, 26440.62, 26659.75
05/16/22, 26753.37, 26836.96, 26438.61, 26547.05
05/13/22, 25918.80, 26479.93, 25904.40, 26427.65
05/12/22, 25945.04, 26028.36, 25688.11, 25748.72
05/11/22, 26045.38, 26290.62, 26003.26, 26213.64
05/10/22, 26149.06, 26246.63, 25773.83, 26167.10
05/09/22, 26705.32, 26732.61, 26309.22, 26319.34
05/06/22, 26784.29, 27072.59, 26543.29, 27003.56
05/02/22, 26851.10, 26964.59, 26610.86, 26818.53
04/28/22, 26430.28, 26876.95, 26348.36, 26847.90
04/27/22, 26313.14, 26406.62, 26051.04, 26386.63
04/26/22, 26743.21, 26808.99, 26592.99, 26700.11
04/25/22, 26692.48, 26764.48, 26487.84, 26590.78
04/22/22, 27197.80, 27205.83, 26904.38, 27105.26
04/21/22, 27259.14, 27580.64, 27252.83, 27553.06
04/20/22, 27210.79, 27389.84, 27066.18, 27217.85
04/19/22, 27096.49, 27100.59, 26777.71, 26985.09
04/18/22, 26831.45, 26851.80, 26571.38, 26799.71
04/15/22, 26932.48, 27203.77, 26784.92, 27093.19
04/14/22, 26925.64, 27200.89, 26890.68, 27172.00
04/13/22, 26436.06, 26885.87, 26429.47, 26843.49
04/12/22, 26606.87, 26674.86, 26304.08, 26334.98
04/11/22, 26877.60, 27004.50, 26720.46, 26821.52
04/08/22, 27097.05, 27185.23, 26764.36, 26985.80
04/07/22, 27032.42, 27042.49, 26801.79, 26888.57
04/06/22, 27533.88, 27549.67, 27214.61, 27350.30
04/05/22, 27965.94, 27965.94, 27662.28, 27787.98
04/04/22, 27685.65, 27754.24, 27578.81, 27736.47
04/01/22, 27624.11, 27738.31, 27399.48, 27665.98
03/31/22, 27809.97, 28101.68, 27763.96, 27821.43
03/30/22, 28250.80, 28281.45, 27736.27, 28027.25
03/29/22, 28173.43, 28252.42, 28063.92, 28252.42
03/28/22, 28084.08, 28084.08, 27812.67, 27943.89
03/25/22, 28338.81, 28338.81, 27946.79, 28149.84
03/24/22, 27693.77, 28110.39, 27624.62, 28110.39
03/23/22, 27606.79, 28056.20, 27604.37, 28040.16
03/22/22, 27091.32, 27284.47, 27076.33, 27224.11
03/18/22, 26649.50, 26862.43, 26592.98, 26827.43
03/17/22, 26170.38, 26702.94, 26152.89, 26652.89
03/16/22, 25574.90, 25824.94, 25470.46, 25762.01
03/15/22, 25228.53, 25441.67, 25219.13, 25346.48
03/14/22, 25338.64, 25631.01, 25299.64, 25307.85
03/11/22, 25495.03, 25503.65, 24966.50, 25162.78
03/10/22, 25108.47, 25720.31, 25099.85, 25690.40
03/09/22, 24876.49, 25084.08, 24681.74, 24717.53
03/08/22, 24974.35, 25291.33, 24767.33, 24790.95
03/07/22, 25634.09, 25640.41, 25006.26, 25221.41
03/04/22, 26421.85, 26421.85, 25774.28, 25985.47
03/03/22, 26628.87, 26704.85, 26496.72, 26577.27
03/02/22, 26532.20, 26585.30, 26313.72, 26393.03
03/01/22, 26836.74, 27013.26, 26821.75, 26844.72
02/28/22, 26457.52, 26644.56, 26262.63, 26526.82
02/25/22, 26213.20, 26481.60, 26160.19, 26476.50
02/24/22, 26281.35, 26357.58, 25775.64, 25970.82
02/22/22, 26515.45, 26550.14, 26243.73, 26449.61
02/21/22, 26771.58, 26998.47, 26549.00, 26910.87
02/18/22, 26895.16, 27216.16, 26792.54, 27122.07
02/17/22, 27431.42, 27438.74, 27080.92, 27232.87
02/16/22, 27269.05, 27486.09, 27227.24, 27460.40
02/15/22, 27183.56, 27205.20, 26724.91, 26865.19
02/14/22, 27305.92, 27325.50, 26947.65, 27079.59
02/10/22, 27818.10, 27880.70, 27575.07, 27696.08
02/09/22, 27488.65, 27633.10, 27405.88, 27579.87
02/08/22, 27318.30, 27461.33, 27280.25, 27284.52
02/07/22, 27327.63, 27369.68, 27085.32, 27248.87
02/04/22, 27095.90, 27455.98, 27075.99, 27439.99
02/03/22, 27330.96, 27357.33, 27165.93, 27241.31
02/02/22, 27302.99, 27564.62, 27289.16, 27533.60
02/01/22, 27167.14, 27410.79, 27016.71, 27078.48
01/31/22, 26690.60, 27134.57, 26541.65, 27001.98
01/28/22, 26429.85, 26764.85, 26289.69, 26717.34
01/27/22, 27139.88, 27193.59, 26044.52, 26170.30
01/26/22, 27105.98, 27184.54, 26858.68, 27011.33
01/25/22, 27466.82, 27493.75, 26890.94, 27131.34
01/24/22, 27258.45, 27627.60, 27203.33, 27588.37
01/21/22, 27404.36, 27586.42, 27129.61, 27522.26
01/20/22, 27401.43, 27882.53, 27217.59, 27772.93
01/19/22, 27928.89, 27958.17, 27314.41, 27467.23
01/18/22, 28451.34, 28690.34, 28129.66, 28257.25
01/17/22, 28332.72, 28449.99, 28274.18, 28333.52
01/14/22, 28246.99, 28252.96, 27889.21, 28124.28
01/13/22, 28658.22, 28660.45, 28444.96, 28489.13
01/12/22, 28449.53, 28814.31, 28427.60, 28765.66
01/11/22, 28380.90, 28473.47, 28089.49, 28222.48
01/07/22, 28711.53, 28813.09, 28293.70, 28478.56
01/06/22, 29136.75, 29158.95, 28487.87, 28487.87
01/05/22, 29288.80, 29388.16, 29204.45, 29332.16
01/04/22, 29098.41, 29323.79, 28954.56, 29301.79
12/30/21, 28794.24, 28904.42, 28579.49, 28791.71
12/29/21, 28995.73, 29106.28, 28729.61, 28906.88
12/28/21, 28953.32, 29121.01, 28879.68, 29069.16
12/27/21, 28786.33, 28805.28, 28658.82, 28676.46
12/24/21, 28836.05, 28870.13, 28773.50, 28782.59
12/23/21, 28703.01, 28798.37, 28640.15, 28798.37
12/22/21, 28614.06, 28673.77, 28473.85, 28562.21
12/21/21, 28309.60, 28533.74, 28226.43, 28517.59
12/20/21, 28325.46, 28441.51, 27893.18, 27937.81
12/17/21, 28854.60, 28904.94, 28503.08, 28545.68
12/16/21, 28868.37, 29070.08, 28782.19, 29066.32
12/15/21, 28358.47, 28525.83, 28358.47, 28459.72
12/14/21, 28554.86, 28672.96, 28309.67, 28432.64
12/13/21, 28705.26, 28793.32, 28593.45, 28640.49
12/10/21, 28542.50, 28699.01, 28392.87, 28437.77
12/09/21, 28827.32, 28908.29, 28725.47, 28725.47
12/08/21, 28792.89, 28897.44, 28621.47, 28860.62
12/07/21, 28138.82, 28618.46, 27961.66, 28455.60
12/06/21, 28069.96, 28081.04, 27693.91, 27927.37
12/03/21, 27841.05, 28029.57, 27588.61, 28029.57
12/02/21, 27716.20, 27938.55, 27644.96, 27753.37
12/01/21, 27866.73, 28106.30, 27594.01, 27935.62
11/30/21, 28611.73, 28718.70, 27819.14, 27821.76
11/29/21, 28337.96, 28776.34, 28187.12, 28283.92
11/26/21, 29324.47, 29332.99, 28605.61, 28751.62
11/25/21, 29469.65, 29570.42, 29444.45, 29499.28
11/24/21, 29663.45, 29758.05, 29212.93, 29302.66
11/22/21, 29618.55, 29806.49, 29542.29, 29774.11
11/19/21, 29641.05, 29768.54, 29589.19, 29745.87
11/18/21, 29597.93, 29715.95, 29402.57, 29598.66
11/17/21, 29906.68, 29909.97, 29623.79, 29688.33
11/16/21, 29749.71, 29960.93, 29681.25, 29808.12
11/15/21, 29807.37, 29861.88, 29718.21, 29776.80
11/12/21, 29381.45, 29661.22, 29381.45, 29609.97
11/11/21, 29046.19, 29336.03, 29040.08, 29277.86
11/10/21, 29209.06, 29296.88, 29079.77, 29106.78
11/09/21, 29557.55, 29750.46, 29240.31, 29285.46
11/08/21, 29735.45, 29735.45, 29507.05, 29507.05
11/05/21, 29840.73, 29840.73, 29504.07, 29611.57
11/04/21, 29859.74, 29880.81, 29718.78, 29794.37
11/02/21, 29462.40, 29599.57, 29457.18, 29520.90
11/01/21, 29330.68, 29666.83, 29267.63, 29647.08
10/29/21, 28819.16, 29000.65, 28475.06, 28892.69
10/28/21, 28871.61, 28895.11, 28693.06, 28820.09
10/27/21, 29056.01, 29139.22, 28870.25, 29098.24
10/26/21, 28927.61, 29160.76, 28893.95, 29106.01
10/25/21, 28527.13, 28668.70, 28472.55, 28600.41
10/22/21, 28578.53, 28989.50, 28546.57, 28804.85
10/21/21, 29152.74, 29220.82, 28688.78, 28708.58
10/20/21, 29385.95, 29489.11, 29222.32, 29255.55
10/19/21, 29117.28, 29272.49, 29075.37, 29215.52
10/18/21, 29093.82, 29144.33, 28924.40, 29025.46
10/15/21, 28787.26, 29082.35, 28726.22, 29068.63
10/14/21, 28264.41, 28576.68, 28234.01, 28550.93
10/13/21, 28085.44, 28364.99, 27993.46, 28140.28
10/12/21, 28458.88, 28468.88, 28166.38, 28230.61
10/11/21, 27977.57, 28581.36, 27893.32, 28498.20
10/08/21, 28031.37, 28321.35, 28018.89, 28048.94
10/07/21, 27665.97, 28015.11, 27607.97, 27678.21
10/06/21, 28033.91, 28209.82, 27293.62, 27528.87
10/05/21, 28050.39, 28058.67, 27460.29, 27822.12
10/04/21, 29044.47, 29046.06, 28343.58, 28444.89
10/01/21, 29235.11, 29393.67, 28680.73, 28771.07
09/30/21, 29569.19, 29622.27, 29311.34, 29452.66
09/29/21, 29611.92, 29679.26, 29329.16, 29544.29
09/28/21, 30142.38, 30207.63, 30001.99, 30183.96
09/27/21, 30277.82, 30414.61, 30197.40, 30240.06
09/24/21, 30141.61, 30276.38, 30110.30, 30248.81
09/22/21, 29744.73, 29868.10, 29573.88, 29639.40
09/21/21, 30021.25, 30051.00, 29832.52, 29839.71
09/17/21, 30387.54, 30541.99, 30358.93, 30500.05
09/16/21, 30606.15, 30622.39, 30202.51, 30323.34
09/15/21, 30464.17, 30573.41, 30347.30, 30511.71
09/14/21, 30584.77, 30795.78, 30504.81, 30670.10
09/13/21, 30372.02, 30447.37, 30229.01, 30447.37
09/10/21, 30089.45, 30381.84, 30064.02, 30381.84
09/09/21, 29959.21, 30097.56, 29909.92, 30008.19
09/08/21, 29819.55, 30241.87, 29787.13, 30181.21
09/07/21, 29883.92, 30048.23, 29838.43, 29916.14
09/06/21, 29501.22, 29705.04, 29469.35, 29659.89
09/03/21, 28626.48, 29149.65, 28607.87, 29128.11
09/02/21, 28522.46, 28626.20, 28412.91, 28543.51
09/01/21, 28179.04, 28457.67, 28179.04, 28451.02
08/31/21, 27690.77, 28158.95, 27602.21, 28089.54
08/30/21, 27867.60, 27921.55, 27656.63, 27789.29
08/27/21, 27581.24, 27670.66, 27481.23, 27641.14
08/26/21, 27793.63, 27828.28, 27684.50, 27742.29
08/25/21, 27768.13, 27897.72, 27684.05, 27724.80
08/24/21, 27653.23, 27817.89, 27653.23, 27732.10
08/23/21, 27193.10, 27541.63, 27193.10, 27494.24
08/20/21, 27238.45, 27316.79, 26954.81, 27013.25
08/19/21, 27398.58, 27504.80, 27255.58, 27281.17
08/18/21, 27418.08, 27671.57, 27347.77, 27585.91
08/17/21, 27666.94, 27750.39, 27424.47, 27424.47
08/16/21, 27806.11, 27833.21, 27427.38, 27523.19
08/13/21, 28038.96, 28070.00, 27949.33, 27977.15
08/12/21, 28177.20, 28279.80, 28006.31, 28015.02
08/11/21, 28045.84, 28146.68, 27974.99, 28070.51
08/10/21, 27887.03, 28128.61, 27808.54, 27888.15
08/06/21, 27709.22, 27888.87, 27709.22, 27820.04
08/05/21, 27526.67, 27741.55, 27526.67, 27728.12
08/04/21, 27612.90, 27636.34, 27488.74, 27584.08
08/03/21, 27580.03, 27724.45, 27492.40, 27641.83
08/02/21, 27493.32, 27834.60, 27493.32, 27781.02
07/30/21, 27677.89, 27699.35, 27272.49, 27283.59
07/29/21, 27722.61, 27798.05, 27663.41, 27782.42
07/28/21, 27674.99, 27809.86, 27466.99, 27581.66
07/27/21, 27911.93, 28036.23, 27862.69, 27970.22
07/26/21, 27990.47, 28036.47, 27786.44, 27833.29
07/21/21, 27747.06, 27882.43, 27438.07, 27548.00
07/20/21, 27351.80, 27564.52, 27330.15, 27388.16
07/19/21, 27663.40, 27792.52, 27493.63, 27652.74
07/16/21, 28039.26, 28201.30, 27847.35, 28003.08
07/15/21, 28539.32, 28571.72, 28240.21, 28279.09
