Date, Open, High, Low, Close
12/20/22, 10490.89, 10609.47, 10446.82, 10547.11
12/19/22, 10707.44, 10713.97, 10497.55, 10546.03
12/16/22, 10767.64, 10833.24, 10642.10, 10705.41
12/15/22, 11012.62, 11029.57, 10775.61, 10810.53
12/14/22, 11248.09, 11352.09, 11065.24, 11170.89
12/13/22, 11542.84, 11571.64, 11160.54, 11256.81
12/12/22, 11015.48, 11144.67, 10984.82, 11143.74
12/09/22, 11038.17, 11138.70, 10999.26, 11004.62
12/08/22, 11011.33, 11119.16, 10939.47, 11082.00
12/07/22, 10963.95, 11039.81, 10910.62, 10958.55
12/06/22, 11228.42, 11241.42, 10956.20, 11014.89
12/05/22, 11380.99, 11425.51, 11193.02, 11239.94
12/02/22, 11308.38, 11492.32, 11296.72, 11461.50
12/01/22, 11475.17, 11546.77, 11378.75, 11482.45
11/30/22, 10995.20, 11468.47, 10966.53, 11468.00
11/29/22, 11060.02, 11086.02, 10944.37, 10983.78
11/28/22, 11147.57, 11217.75, 11020.69, 11049.50
11/25/22, 11231.00, 11261.57, 11206.38, 11226.36
11/23/22, 11174.61, 11310.82, 11174.61, 11285.32
11/22/22, 11058.56, 11179.87, 10975.66, 11174.41
11/21/22, 11091.01, 11128.78, 10999.75, 11024.51
11/18/22, 11257.01, 11259.44, 11059.16, 11146.06
11/17/22, 11008.67, 11198.84, 11006.21, 11144.96
11/16/22, 11260.09, 11286.10, 11162.92, 11183.66
11/15/22, 11474.82, 11492.62, 11241.15, 11358.41
11/14/22, 11233.90, 11350.13, 11167.17, 11196.22
11/11/22, 11124.75, 11352.43, 11069.83, 11323.33
11/10/22, 10869.17, 11119.11, 10779.95, 11114.15
11/09/22, 10528.45, 10564.97, 10344.01, 10353.17
11/08/22, 10611.53, 10745.64, 10472.73, 10616.20
11/07/22, 10516.94, 10587.96, 10428.91, 10564.52
11/04/22, 10548.15, 10553.63, 10262.93, 10475.25
11/03/22, 10399.45, 10486.01, 10319.54, 10342.94
11/02/22, 10885.01, 10993.24, 10522.90, 10524.80
11/01/22, 11154.74, 11156.35, 10881.19, 10890.85
10/31/22, 11028.43, 11047.94, 10914.00, 10988.15
10/28/22, 10766.20, 11117.04, 10766.20, 11102.45
10/27/22, 10971.95, 10998.73, 10780.50, 10792.67
10/26/22, 10969.02, 11205.84, 10948.38, 10970.99
10/25/22, 10996.97, 11210.38, 10996.97, 11199.12
10/24/22, 10867.07, 10983.52, 10713.33, 10952.61
10/21/22, 10576.04, 10875.72, 10542.43, 10859.72
10/20/22, 10657.41, 10837.30, 10574.55, 10614.84
10/19/22, 10689.31, 10808.04, 10592.88, 10680.51
10/18/22, 10963.99, 10972.97, 10670.12, 10772.40
10/17/22, 10575.65, 10696.59, 10569.69, 10675.80
10/14/22, 10742.81, 10766.68, 10308.81, 10321.39
10/13/22, 10131.82, 10697.71, 10088.83, 10649.15
10/12/22, 10437.00, 10494.53, 10372.21, 10417.10
10/11/22, 10484.37, 10608.84, 10351.98, 10426.19
10/10/22, 10659.95, 10669.93, 10449.04, 10542.10
10/07/22, 10877.28, 10891.93, 10608.52, 10652.40
10/06/22, 11129.04, 11230.44, 11051.27, 11073.31
10/05/22, 11022.67, 11210.32, 10910.76, 11148.64
10/04/22, 11054.72, 11189.96, 11044.04, 11176.41
10/03/22, 10659.01, 10875.46, 10577.89, 10815.43
09/30/22, 10697.71, 10883.04, 10572.33, 10575.62
09/29/22, 10894.44, 10899.47, 10623.23, 10737.51
09/28/22, 10817.52, 11101.50, 10776.34, 11051.64
09/27/22, 10955.29, 11040.99, 10741.02, 10829.50
09/26/22, 10833.38, 11024.00, 10789.05, 10802.92
09/23/22, 10952.69, 10958.30, 10732.72, 10867.93
09/22/22, 11167.38, 11203.77, 11024.64, 11066.81
09/21/22, 11466.21, 11613.57, 11219.00, 11220.19
09/20/22, 11440.14, 11520.99, 11343.72, 11425.05
09/19/22, 11338.57, 11538.13, 11337.83, 11535.02
09/16/22, 11401.21, 11460.43, 11316.92, 11448.40
09/15/22, 11633.24, 11760.73, 11497.11, 11552.36
09/14/22, 11680.41, 11746.83, 11602.76, 11719.68
09/13/22, 11908.81, 11957.97, 11604.43, 11633.57
09/12/22, 12174.94, 12270.19, 12169.28, 12266.41
09/09/22, 11958.61, 12132.67, 11958.61, 12112.31
09/08/22, 11679.85, 11896.73, 11660.53, 11862.13
09/07/22, 11559.38, 11819.07, 11555.08, 11791.90
09/06/22, 11643.03, 11679.43, 11471.50, 11544.91
09/02/22, 11899.14, 11945.91, 11573.51, 11630.86
09/01/22, 11707.44, 11798.37, 11546.52, 11785.13
08/31/22, 11972.56, 12027.43, 11814.17, 11816.20
08/30/22, 12093.06, 12101.85, 11790.02, 11883.14
08/29/22, 12021.05, 12124.87, 11981.42, 12017.67
08/26/22, 12630.58, 12655.84, 12141.52, 12141.71
08/25/22, 12506.37, 12641.26, 12471.98, 12639.27
08/24/22, 12375.15, 12504.33, 12350.16, 12431.53
08/23/22, 12380.37, 12490.85, 12352.03, 12381.30
08/22/22, 12523.16, 12538.55, 12353.73, 12381.57
08/19/22, 12832.27, 12859.01, 12674.87, 12705.22
08/18/22, 12937.78, 13002.66, 12873.49, 12965.34
08/17/22, 12968.63, 13053.51, 12863.01, 12938.12
08/16/22, 13082.64, 13181.09, 12979.24, 13102.55
08/15/22, 12996.63, 13146.06, 12993.78, 13128.05
08/12/22, 12866.31, 13047.19, 12821.22, 13047.19
08/11/22, 12944.82, 13026.24, 12760.09, 12779.91
08/10/22, 12793.44, 12861.44, 12698.61, 12854.80
08/09/22, 12557.49, 12582.91, 12438.86, 12493.93
08/08/22, 12703.72, 12855.16, 12597.75, 12644.46
08/05/22, 12538.81, 12720.44, 12525.77, 12657.55
08/04/22, 12433.87, 12699.64, 12425.21, 12720.58
08/03/22, 12433.87, 12699.64, 12425.21, 12668.16
08/02/22, 12287.67, 12503.34, 12260.48, 12348.76
08/01/22, 12317.96, 12499.72, 12271.98, 12368.98
07/29/22, 12239.69, 12426.26, 12181.13, 12390.69
07/28/22, 12036.48, 12179.09, 11886.67, 12162.59
07/27/22, 11756.19, 12081.73, 11718.38, 12032.42
07/26/22, 11701.53, 11711.31, 11533.37, 11562.57
07/25/22, 11837.96, 11855.11, 11707.53, 11782.67
07/22/22, 12025.37, 12093.02, 11767.19, 11834.11
07/21/22, 11914.15, 12060.59, 11812.72, 12059.61
07/20/22, 11726.09, 11939.96, 11703.36, 11897.65
07/19/22, 11515.00, 11721.22, 11448.97, 11713.15
07/18/22, 11561.64, 11629.03, 11322.84, 11360.05
07/15/22, 11379.36, 11454.69, 11295.33, 11452.42
07/14/22, 11151.21, 11279.97, 11005.93, 11251.19
07/13/22, 11056.55, 11325.67, 11031.27, 11247.58
07/12/22, 11420.89, 11483.17, 11207.08, 11264.73
07/11/22, 11524.49, 11541.10, 11348.06, 11372.60
07/08/22, 11503.61, 11689.70, 11479.77, 11635.31
07/07/22, 11422.60, 11644.47, 11412.88, 11621.35
07/06/22, 11337.90, 11443.15, 11250.32, 11361.85
07/05/22, 10964.18, 11323.90, 10911.45, 11322.24
07/01/22, 11006.83, 11132.55, 10922.71, 11127.85
06/30/22, 11048.25, 11160.92, 10850.01, 11028.74
06/29/22, 11160.22, 11226.33, 11072.19, 11177.89
06/28/22, 11542.24, 11635.85, 11177.68, 11181.54
06/27/22, 11661.02, 11677.49, 11487.07, 11524.55
06/24/22, 11351.31, 11613.23, 11337.78, 11607.62
06/23/22, 11137.68, 11260.27, 11046.28, 11232.19
06/22/22, 10941.95, 11216.77, 10938.06, 11053.08
06/21/22, 10974.05, 11164.99, 10974.05, 11069.30
06/17/22, 10697.55, 10884.71, 10638.72, 10798.35
06/16/22, 10806.02, 10831.07, 10565.14, 10646.10
06/15/22, 10968.40, 11244.26, 10866.39, 11099.15
06/14/22, 10897.43, 10926.81, 10733.04, 10828.35
06/13/22, 10986.84, 11071.48, 10775.14, 10809.23
06/10/22, 11543.88, 11569.15, 11328.27, 11340.02
06/09/22, 12016.47, 12115.07, 11751.98, 11754.23
06/08/22, 12147.28, 12235.78, 12052.70, 12086.27
06/07/22, 11925.81, 12194.86, 11888.61, 12175.23
06/06/22, 12200.33, 12245.40, 12004.20, 12061.37
06/03/22, 12097.12, 12167.44, 11966.62, 12012.73
06/02/22, 11945.57, 12320.12, 11901.45, 12316.90
06/01/22, 12176.89, 12237.94, 11901.43, 11994.46
05/31/22, 12137.54, 12190.08, 11942.50, 12081.39
