Date, Open, High, Low, Close
04/03/23, 3277.34, 3299.73, 3276.42, 3296.40
03/31/23, 3263.41, 3278.42, 3260.04, 3272.86
03/30/23, 3243.07, 3263.74, 3220.98, 3261.25
03/29/23, 3253.62, 3254.56, 3229.58, 3240.06
03/28/23, 3256.60, 3264.10, 3241.74, 3245.38
03/27/23, 3261.82, 3261.82, 3229.70, 3251.40
03/24/23, 3282.74, 3282.74, 3260.84, 3265.65
03/23/23, 3258.78, 3286.65, 3252.99, 3286.65
03/22/23, 3263.41, 3279.39, 3255.74, 3265.75
03/21/23, 3240.84, 3256.00, 3237.89, 3255.65
03/20/23, 3253.93, 3267.99, 3231.65, 3234.91
03/17/23, 3245.26, 3279.92, 3240.16, 3250.55
03/16/23, 3244.47, 3257.43, 3224.72, 3226.89
03/15/23, 3261.03, 3273.12, 3256.86, 3263.31
03/14/23, 3261.92, 3262.00, 3216.99, 3245.31
03/13/23, 3228.12, 3268.70, 3228.12, 3268.70
03/10/23, 3255.51, 3262.15, 3229.50, 3230.08
03/09/23, 3285.94, 3289.06, 3260.00, 3276.09
03/08/23, 3271.88, 3283.25, 3263.69, 3283.25
03/07/23, 3320.21, 3342.86, 3284.41, 3285.10
03/06/23, 3332.02, 3333.06, 3308.73, 3322.03
03/03/23, 3314.77, 3330.60, 3302.62, 3328.39
03/02/23, 3308.01, 3320.74, 3306.46, 3310.65
03/01/23, 3279.14, 3315.16, 3272.04, 3312.35
02/28/23, 3265.74, 3280.42, 3246.14, 3279.61
02/27/23, 3257.00, 3276.58, 3251.72, 3258.03
02/24/23, 3287.26, 3288.39, 3253.97, 3267.16
02/23/23, 3293.52, 3307.44, 3275.36, 3287.48
02/22/23, 3292.05, 3307.03, 3286.72, 3291.15
02/21/23, 3291.63, 3308.79, 3282.44, 3306.52
02/20/23, 3230.47, 3291.04, 3225.84, 3290.34
02/17/23, 3244.73, 3262.47, 3223.26, 3224.02
02/16/23, 3281.74, 3308.83, 3231.34, 3249.03
02/15/23, 3294.01, 3296.20, 3274.55, 3280.49
02/14/23, 3288.97, 3293.73, 3279.19, 3293.28
02/13/23, 3256.99, 3285.09, 3252.63, 3284.16
02/10/23, 3266.44, 3269.99, 3247.23, 3260.67
02/09/23, 3227.73, 3270.38, 3225.77, 3270.38
02/08/23, 3251.50, 3257.11, 3230.44, 3232.11
02/07/23, 3245.23, 3250.03, 3233.83, 3248.09
02/06/23, 3244.70, 3250.35, 3226.21, 3238.70
02/03/23, 3275.66, 3275.66, 3235.35, 3263.41
02/02/23, 3291.78, 3295.76, 3272.41, 3285.67
02/01/23, 3262.20, 3284.92, 3245.41, 3284.92
01/31/23, 3266.14, 3277.25, 3252.01, 3255.67
01/30/23, 3308.87, 3310.49, 3266.76, 3269.32
01/20/23, 3247.20, 3267.06, 3247.20, 3264.81
01/19/23, 3221.52, 3240.28, 3210.38, 3240.28
01/18/23, 3227.59, 3234.82, 3220.37, 3224.41
01/17/23, 3229.44, 3231.26, 3211.76, 3224.24
01/16/23, 3198.52, 3251.37, 3197.32, 3227.59
01/13/23, 3170.35, 3195.31, 3167.51, 3195.31
01/12/23, 3167.27, 3171.59, 3153.40, 3163.45
01/11/23, 3172.38, 3184.76, 3160.89, 3161.84
01/10/23, 3178.02, 3178.16, 3165.14, 3169.51
01/09/23, 3169.37, 3183.58, 3165.43, 3176.08
01/06/23, 3155.07, 3170.74, 3151.84, 3157.64
01/05/23, 3132.76, 3159.43, 3130.23, 3155.22
01/04/23, 3117.57, 3129.09, 3109.45, 3123.52
01/03/23, 3087.51, 3119.86, 3073.05, 3116.51
12/30/22, 3084.52, 3096.31, 3082.20, 3089.26
12/29/22, 3076.73, 3086.01, 3064.46, 3073.70
12/28/22, 3088.62, 3098.65, 3079.43, 3087.40
12/27/22, 3077.75, 3098.08, 3074.31, 3095.57
12/26/22, 3048.20, 3071.84, 3047.35, 3065.56
12/23/22, 3038.84, 3061.87, 3031.54, 3045.87
12/22/22, 3085.80, 3096.24, 3044.60, 3054.43
12/21/22, 3078.33, 3085.80, 3060.55, 3068.41
12/20/22, 3098.95, 3100.75, 3061.51, 3073.77
12/19/22, 3165.31, 3170.26, 3096.10, 3107.11
12/16/22, 3156.14, 3175.35, 3151.61, 3167.86
12/15/22, 3177.20, 3179.10, 3158.45, 3168.65
12/14/22, 3178.55, 3189.84, 3168.59, 3176.53
12/13/22, 3179.44, 3187.20, 3171.48, 3176.33
12/12/22, 3195.87, 3196.72, 3176.58, 3179.04
12/09/22, 3197.12, 3212.11, 3182.91, 3206.95
12/08/22, 3196.02, 3206.72, 3187.26, 3197.35
12/07/22, 3204.94, 3226.08, 3188.67, 3199.62
12/06/22, 3200.28, 3224.82, 3195.08, 3212.53
12/05/22, 3181.92, 3213.44, 3177.06, 3211.81
12/02/22, 3160.58, 3170.90, 3149.84, 3156.14
12/01/22, 3187.99, 3198.41, 3164.53, 3165.47
11/30/22, 3141.40, 3158.57, 3137.37, 3151.34
11/29/22, 3096.11, 3152.00, 3096.11, 3149.75
11/28/22, 3055.29, 3080.18, 3034.70, 3078.55
11/25/22, 3085.46, 3111.42, 3077.97, 3101.69
11/24/22, 3104.10, 3113.24, 3084.86, 3089.31
11/23/22, 3084.74, 3108.24, 3075.32, 3096.91
11/22/22, 3084.23, 3118.12, 3076.32, 3088.94
11/21/22, 3078.06, 3085.24, 3056.17, 3085.04
11/18/22, 3116.73, 3126.71, 3096.89, 3097.24
11/17/22, 3110.96, 3115.43, 3087.17, 3115.43
11/16/22, 3133.65, 3145.75, 3115.35, 3119.98
11/15/22, 3081.14, 3135.59, 3074.50, 3134.08
11/14/22, 3100.87, 3121.41, 3075.22, 3083.40
11/11/22, 3099.65, 3117.74, 3070.30, 3087.29
11/10/22, 3031.69, 3047.98, 3022.85, 3036.13
11/09/22, 3064.46, 3073.92, 3046.19, 3048.17
11/08/22, 3077.31, 3078.28, 3047.46, 3064.49
11/07/22, 3062.86, 3088.19, 3054.46, 3077.82
11/04/22, 2997.00, 3081.59, 2997.00, 3070.80
11/03/22, 2981.20, 3003.72, 2977.72, 2997.81
11/02/22, 2960.65, 3019.05, 2954.95, 3003.37
11/01/22, 2899.50, 2969.20, 2896.76, 2969.20
10/31/22, 2893.20, 2926.01, 2885.09, 2893.48
10/28/22, 2967.02, 2974.24, 2908.98, 2915.93
10/27/22, 3005.04, 3017.26, 2981.69, 2982.90
10/26/22, 2977.56, 3028.35, 2977.56, 2999.50
10/25/22, 2969.16, 3001.72, 2944.26, 2976.28
10/24/22, 3034.75, 3064.42, 2965.17, 2977.56
10/21/22, 3038.04, 3055.42, 3026.96, 3038.93
10/20/22, 3029.30, 3070.26, 3013.69, 3035.05
10/19/22, 3073.26, 3081.39, 3044.38, 3044.38
10/18/22, 3094.93, 3099.92, 3074.22, 3080.96
10/17/22, 3060.52, 3087.19, 3052.71, 3084.94
10/14/22, 3035.03, 3084.27, 3035.03, 3071.99
10/13/22, 3008.30, 3036.25, 3004.50, 3016.36
10/12/22, 2976.72, 3025.51, 2934.09, 3025.51
10/11/22, 2978.06, 2986.91, 2953.50, 2979.79
10/10/22, 3026.94, 3029.45, 2968.28, 2974.15
09/30/22, 3042.17, 3054.61, 3021.93, 3024.39
09/29/22, 3067.47, 3076.76, 3026.08, 3041.20
09/28/22, 3089.10, 3089.10, 3044.86, 3045.07
09/27/22, 3056.39, 3094.04, 3048.36, 3093.86
09/26/22, 3067.57, 3102.65, 3048.51, 3051.23
09/23/22, 3106.81, 3124.66, 3072.24, 3088.37
09/22/22, 3098.77, 3125.68, 3092.82, 3108.91
09/21/22, 3116.01, 3129.82, 3091.30, 3117.18
09/20/22, 3127.84, 3140.03, 3114.04, 3122.41
09/19/22, 3122.76, 3135.56, 3101.22, 3115.60
09/16/22, 3189.83, 3191.83, 3126.40, 3126.40
09/15/22, 3248.97, 3254.18, 3174.39, 3199.92
09/14/22, 3224.68, 3250.80, 3221.96, 3237.54
09/13/22, 3272.05, 3278.17, 3259.66, 3263.80
09/09/22, 3241.18, 3266.20, 3236.51, 3262.05
09/08/22, 3245.56, 3253.70, 3233.80, 3235.59
09/07/22, 3232.14, 3253.77, 3227.82, 3246.29
09/06/22, 3207.93, 3244.64, 3203.82, 3243.45
09/05/22, 3183.95, 3199.91, 3172.04, 3199.91
09/02/22, 3189.64, 3198.28, 3173.79, 3186.48
09/01/22, 3196.54, 3214.56, 3181.63, 3184.98
08/31/22, 3216.53, 3232.02, 3184.39, 3202.14
08/30/22, 3240.18, 3243.75, 3212.63, 3227.22
08/29/22, 3203.10, 3240.73, 3199.00, 3240.73
08/26/22, 3250.63, 3266.27, 3232.28, 3236.22
08/25/22, 3223.46, 3248.35, 3199.12, 3246.25
08/24/22, 3279.17, 3281.88, 3212.39, 3215.20
08/23/22, 3274.43, 3284.60, 3262.63, 3276.22
08/22/22, 3249.70, 3278.17, 3247.19, 3277.79
08/19/22, 3275.62, 3286.49, 3258.06, 3258.08
08/18/22, 3286.37, 3289.14, 3270.56, 3277.54
08/17/22, 3282.10, 3296.00, 3263.35, 3292.53
08/16/22, 3278.68, 3295.02, 3271.57, 3277.88
08/15/22, 3268.37, 3286.89, 3261.82, 3276.09
08/12/22, 3275.77, 3288.22, 3272.84, 3276.89
08/11/22, 3243.47, 3281.67, 3237.90, 3281.67
08/10/22, 3242.36, 3253.17, 3217.81, 3230.02
08/09/22, 3235.74, 3248.77, 3227.54, 3247.43
08/08/22, 3218.85, 3237.97, 3214.08, 3236.93
08/05/22, 3195.23, 3228.89, 3184.45, 3227.03
08/04/22, 3179.43, 3191.00, 3155.70, 3189.04
08/03/22, 3188.89, 3217.55, 3159.46, 3163.67
08/02/22, 3231.26, 3231.26, 3155.19, 3186.27
08/01/22, 3246.62, 3264.30, 3225.55, 3259.96
07/29/22, 3282.81, 3294.80, 3246.37, 3253.24
07/28/22, 3287.50, 3305.71, 3277.11, 3282.58
07/27/22, 3271.78, 3282.57, 3265.73, 3275.76
07/26/22, 3254.19, 3282.41, 3246.04, 3277.44
07/25/22, 3269.71, 3273.18, 3243.03, 3250.39
07/22/22, 3276.20, 3293.64, 3246.73, 3269.97
07/21/22, 3297.66, 3300.53, 3272.00, 3272.00
07/20/22, 3291.55, 3308.35, 3287.74, 3304.72
07/19/22, 3278.72, 3283.93, 3256.02, 3279.43
07/18/22, 3235.09, 3278.47, 3226.23, 3278.10
07/15/22, 3261.38, 3288.92, 3228.06, 3228.06
07/14/22, 3277.45, 3299.25, 3261.49, 3281.74
07/13/22, 3279.60, 3297.02, 3266.48, 3284.29
07/12/22, 3307.22, 3319.25, 3277.08, 3281.47
07/11/22, 3341.10, 3341.10, 3297.01, 3313.58
07/08/22, 3380.37, 3386.32, 3354.12, 3356.08
07/07/22, 3353.13, 3375.86, 3332.31, 3364.40
07/06/22, 3391.03, 3391.03, 3333.10, 3355.35
07/05/22, 3411.13, 3424.84, 3372.06, 3404.03
07/04/22, 3381.82, 3405.62, 3364.09, 3405.43
07/01/22, 3400.26, 3404.05, 3378.36, 3387.64
06/30/22, 3358.93, 3417.01, 3358.93, 3398.62
06/29/22, 3399.68, 3414.65, 3358.47, 3361.52
06/28/22, 3377.68, 3412.10, 3358.87, 3409.21
06/27/22, 3364.00, 3393.31, 3364.00, 3379.19
06/24/22, 3324.74, 3356.71, 3322.95, 3349.75
06/23/22, 3269.05, 3320.15, 3262.29, 3320.15
06/22/22, 3309.12, 3311.02, 3266.54, 3267.20
06/21/22, 3313.79, 3329.39, 3279.83, 3306.72
06/20/22, 3315.78, 3333.90, 3292.93, 3315.43
06/17/22, 3265.51, 3323.28, 3262.89, 3316.79
06/16/22, 3306.84, 3319.69, 3277.53, 3285.38
06/15/22, 3289.10, 3358.55, 3288.85, 3305.41
06/14/22, 3224.21, 3289.13, 3195.82, 3288.91
06/13/22, 3256.28, 3272.99, 3229.31, 3255.55
06/10/22, 3214.18, 3286.62, 3210.81, 3284.83
06/09/22, 3259.49, 3270.56, 3223.47, 3238.95
06/08/22, 3263.79, 3266.63, 3216.01, 3263.79
06/07/22, 3235.42, 3253.09, 3222.64, 3241.76
06/06/22, 3196.95, 3237.07, 3181.65, 3236.37
06/02/22, 3170.31, 3197.28, 3163.76, 3195.46
06/01/22, 3179.69, 3190.61, 3160.04, 3182.16
05/31/22, 3149.94, 3188.60, 3142.00, 3186.43
05/30/22, 3141.96, 3150.89, 3123.15, 3149.06
05/27/22, 3135.03, 3151.05, 3112.54, 3130.24
05/26/22, 3111.48, 3133.28, 3079.48, 3123.11
05/25/22, 3070.17, 3107.63, 3069.95, 3107.46
05/24/22, 3149.06, 3153.13, 3070.93, 3070.93
05/23/22, 3150.49, 3150.51, 3127.90, 3146.86
05/20/22, 3107.09, 3146.57, 3107.09, 3146.57
05/19/22, 3046.71, 3096.96, 3042.67, 3096.96
05/18/22, 3095.89, 3105.84, 3071.30, 3085.98
05/17/22, 3076.50, 3093.70, 3057.64, 3093.70
05/16/22, 3100.55, 3102.58, 3063.40, 3073.75
05/13/22, 3068.03, 3086.10, 3059.25, 3084.28
05/12/22, 3044.80, 3072.16, 3032.95, 3054.99
05/11/22, 3035.39, 3100.90, 3034.67, 3058.70
05/10/22, 2965.78, 3043.78, 2957.40, 3035.84
05/09/22, 2990.20, 3015.94, 2983.61, 3004.14
05/06/22, 3011.32, 3030.69, 2992.72, 3001.56
05/05/22, 3044.85, 3082.23, 3042.12, 3067.76
04/29/22, 2986.06, 3048.49, 2968.33, 3047.06
04/28/22, 2945.81, 2991.51, 2936.79, 2975.48
04/27/22, 2866.82, 2959.18, 2863.65, 2958.28
04/26/22, 2930.45, 2957.68, 2878.26, 2886.43
04/25/22, 3034.27, 3043.82, 2928.51, 2928.51
04/22/22, 3058.40, 3105.66, 3049.36, 3086.92
04/21/22, 3138.43, 3160.90, 3069.68, 3079.81
04/20/22, 3189.89, 3191.83, 3142.05, 3151.05
04/19/22, 3192.09, 3207.83, 3174.71, 3194.03
04/18/22, 3185.94, 3204.03, 3166.98, 3195.52
04/15/22, 3210.70, 3229.87, 3200.13, 3211.24
04/14/22, 3203.63, 3240.00, 3200.23, 3225.64
04/13/22, 3199.80, 3225.47, 3183.53, 3186.82
04/12/22, 3165.12, 3214.54, 3140.90, 3213.33
04/11/22, 3239.86, 3239.86, 3156.51, 3167.13
04/08/22, 3239.88, 3257.09, 3208.35, 3251.85
04/07/22, 3267.81, 3290.26, 3236.48, 3236.70
04/06/22, 3269.43, 3288.11, 3255.69, 3283.43
04/01/22, 3234.67, 3287.23, 3226.30, 3282.72
03/31/22, 3256.14, 3272.04, 3246.06, 3252.20
03/30/22, 3217.59, 3266.60, 3216.30, 3266.60
03/29/22, 3216.01, 3229.18, 3196.46, 3203.94
03/28/22, 3185.17, 3230.22, 3159.83, 3214.50
03/25/22, 3247.16, 3257.11, 3211.64, 3212.24
03/24/22, 3256.06, 3266.89, 3236.66, 3250.26
03/23/22, 3264.79, 3279.89, 3251.98, 3271.03
03/22/22, 3249.54, 3279.11, 3239.53, 3259.86
03/21/22, 3255.62, 3267.50, 3223.39, 3253.69
03/18/22, 3207.15, 3260.78, 3197.36, 3251.07
03/17/22, 3215.01, 3260.17, 3202.93, 3215.04
03/16/22, 3107.67, 3177.79, 3023.30, 3170.71
03/15/22, 3192.36, 3196.92, 3063.97, 3063.97
03/14/22, 3271.89, 3297.80, 3223.53, 3223.53
03/11/22, 3259.32, 3315.66, 3217.42, 3309.75
03/10/22, 3312.18, 3326.58, 3291.24, 3296.09
03/09/22, 3303.71, 3321.48, 3147.68, 3256.39
03/08/22, 3372.55, 3383.63, 3287.34, 3293.53
03/07/22, 3438.56, 3438.56, 3360.74, 3372.86
03/04/22, 3459.98, 3474.88, 3437.70, 3447.65
03/03/22, 3495.93, 3500.29, 3473.34, 3481.11
03/02/22, 3478.29, 3486.62, 3467.00, 3484.19
03/01/22, 3471.36, 3491.13, 3465.72, 3488.83
02/28/22, 3450.32, 3462.31, 3425.52, 3462.31
02/25/22, 3445.34, 3480.18, 3440.93, 3451.41
02/24/22, 3474.37, 3486.98, 3400.21, 3429.96
02/23/22, 3458.51, 3490.76, 3458.18, 3489.15
02/22/22, 3473.29, 3473.39, 3437.67, 3457.15
02/21/22, 3488.41, 3492.20, 3471.69, 3490.61
02/18/22, 3451.63, 3490.76, 3447.03, 3490.76
02/17/22, 3464.21, 3480.97, 3454.28, 3468.04
02/16/22, 3457.07, 3475.06, 3453.80, 3465.83
02/15/22, 3428.04, 3447.49, 3421.64, 3446.09
02/14/22, 3451.85, 3457.26, 3415.45, 3428.88
02/11/22, 3472.28, 3500.15, 3459.33, 3462.95
02/10/22, 3481.91, 3488.86, 3464.22, 3485.91
02/09/22, 3450.82, 3484.74, 3444.08, 3479.95
02/08/22, 3428.54, 3453.19, 3390.46, 3452.63
02/07/22, 3407.76, 3434.03, 3407.76, 3429.58
01/28/22, 3407.59, 3417.05, 3356.56, 3361.44
01/27/22, 3456.10, 3456.36, 3392.02, 3394.25
01/26/22, 3442.69, 3462.12, 3417.76, 3455.67
01/25/22, 3509.28, 3519.83, 3433.06, 3433.06
01/24/22, 3508.24, 3531.61, 3500.14, 3524.11
01/21/22, 3546.75, 3547.00, 3514.89, 3522.57
01/20/22, 3556.23, 3576.26, 3540.55, 3555.06
01/19/22, 3567.63, 3578.73, 3541.66, 3558.18
01/18/22, 3541.89, 3579.31, 3531.33, 3569.91
01/17/22, 3522.09, 3546.09, 3519.43, 3541.67
01/14/22, 3544.07, 3548.42, 3519.32, 3521.26
01/13/22, 3601.03, 3601.07, 3555.16, 3555.26
01/12/22, 3578.16, 3599.50, 3572.10, 3597.43
01/11/22, 3589.90, 3602.15, 3562.75, 3567.44
01/10/22, 3572.74, 3593.52, 3555.13, 3593.52
01/07/22, 3588.99, 3607.23, 3577.10, 3579.54
01/06/22, 3581.22, 3594.49, 3559.88, 3586.08
01/05/22, 3628.26, 3628.26, 3583.47, 3595.18
01/04/22, 3649.15, 3651.89, 3610.09, 3632.33
12/31/21, 3626.24, 3642.84, 3624.94, 3639.78
12/30/21, 3596.49, 3628.92, 3595.50, 3619.19
12/29/21, 3630.92, 3630.92, 3596.32, 3597.00
12/28/21, 3619.64, 3631.08, 3607.36, 3630.11
12/27/21, 3613.05, 3632.19, 3601.93, 3615.97
12/24/21, 3645.39, 3648.96, 3612.07, 3618.05
12/23/21, 3625.47, 3643.55, 3618.05, 3643.34
12/22/21, 3632.68, 3635.90, 3616.55, 3622.62
12/21/21, 3591.45, 3627.09, 3591.45, 3625.13
12/20/21, 3620.04, 3643.95, 3589.36, 3593.60
12/17/21, 3670.26, 3673.65, 3631.66, 3632.36
12/16/21, 3648.93, 3675.02, 3644.66, 3675.02
12/15/21, 3655.05, 3668.40, 3645.24, 3647.63
12/14/21, 3669.81, 3671.68, 3654.66, 3661.53
12/13/21, 3686.94, 3708.94, 3678.06, 3681.08
12/10/21, 3654.37, 3667.85, 3651.35, 3666.35
12/09/21, 3641.16, 3688.40, 3638.70, 3673.04
12/08/21, 3602.82, 3637.72, 3591.99, 3637.57
12/07/21, 3611.22, 3614.22, 3572.57, 3595.09
12/06/21, 3615.24, 3626.13, 3586.81, 3589.31
12/03/21, 3576.45, 3608.47, 3573.21, 3607.43
12/02/21, 3573.25, 3586.87, 3567.14, 3573.84
12/01/21, 3561.89, 3576.89, 3558.69, 3576.89
11/30/21, 3570.75, 3582.11, 3546.36, 3563.89
11/29/21, 3528.67, 3563.68, 3526.36, 3562.70
11/26/21, 3576.11, 3576.11, 3554.88, 3564.09
11/25/21, 3593.39, 3597.15, 3579.53, 3584.18
11/24/21, 3590.02, 3602.74, 3575.29, 3592.70
11/23/21, 3580.51, 3598.38, 3577.36, 3589.09
11/22/21, 3562.76, 3585.19, 3562.75, 3582.08
11/19/21, 3519.28, 3561.91, 3517.65, 3560.37
11/18/21, 3531.49, 3537.98, 3513.11, 3520.71
11/17/21, 3518.56, 3537.51, 3513.52, 3537.37
11/16/21, 3530.46, 3549.77, 3517.81, 3521.79
11/15/21, 3542.90, 3550.44, 3521.29, 3533.30
11/12/21, 3534.15, 3543.65, 3527.39, 3539.10
11/11/21, 3486.45, 3534.20, 3482.83, 3532.79
11/10/21, 3498.94, 3498.94, 3448.44, 3492.46
11/09/21, 3507.11, 3514.95, 3489.04, 3507.00
11/08/21, 3491.97, 3507.27, 3484.24, 3498.63
11/05/21, 3520.21, 3525.87, 3491.46, 3491.57
11/04/21, 3505.89, 3527.95, 3503.01, 3526.87
11/03/21, 3501.11, 3512.61, 3480.49, 3498.54
11/02/21, 3543.38, 3559.05, 3477.66, 3505.63
11/01/21, 3530.40, 3556.59, 3519.29, 3544.48
10/29/21, 3519.33, 3547.34, 3502.80, 3547.34
10/28/21, 3548.70, 3552.04, 3509.49, 3518.42
10/27/21, 3589.86, 3589.86, 3553.13, 3562.31
10/26/21, 3612.83, 3625.02, 3589.71, 3597.64
10/25/21, 3574.26, 3611.09, 3564.21, 3609.86
10/22/21, 3594.75, 3607.58, 3578.76, 3582.60
10/21/21, 3590.05, 3610.96, 3576.35, 3594.78
10/20/21, 3583.24, 3596.05, 3574.30, 3587.00
10/19/21, 3562.30, 3596.79, 3560.62, 3593.15
10/18/21, 3571.05, 3571.05, 3539.48, 3568.14
10/15/21, 3551.99, 3578.77, 3542.69, 3572.37
10/14/21, 3555.11, 3569.69, 3547.18, 3558.28
10/13/21, 3543.49, 3569.13, 3515.65, 3561.76
10/12/21, 3581.30, 3583.64, 3515.14, 3546.94
10/11/21, 3600.36, 3614.70, 3586.75, 3591.71
10/08/21, 3609.09, 3612.55, 3571.73, 3592.17
09/30/21, 3541.93, 3572.43, 3541.93, 3568.17
09/29/21, 3573.52, 3573.52, 3518.05, 3536.29
09/28/21, 3577.89, 3610.92, 3568.82, 3602.22
09/27/21, 3625.96, 3640.81, 3559.92, 3582.83
09/24/21, 3637.87, 3651.43, 3607.79, 3613.07
09/23/21, 3651.27, 3670.95, 3632.28, 3642.22
09/22/21, 3563.21, 3629.45, 3560.50, 3628.49
09/17/21, 3595.27, 3620.96, 3569.27, 3613.97
09/16/21, 3664.84, 3677.92, 3606.73, 3607.09
09/15/21, 3651.16, 3677.53, 3638.32, 3656.22
09/14/21, 3709.63, 3723.85, 3655.63, 3662.60
09/13/21, 3699.25, 3716.83, 3692.82, 3715.37
09/10/21, 3691.19, 3722.87, 3681.64, 3703.11
09/09/21, 3666.82, 3693.45, 3662.16, 3693.13
09/08/21, 3673.40, 3695.32, 3661.00, 3675.19
09/07/21, 3621.71, 3681.93, 3615.14, 3676.59
09/06/21, 3580.14, 3626.29, 3580.14, 3621.86
09/03/21, 3602.74, 3613.95, 3569.40, 3581.73
09/02/21, 3559.90, 3597.37, 3557.68, 3597.04
09/01/21, 3543.87, 3582.32, 3514.67, 3567.10
08/31/21, 3519.02, 3543.94, 3496.39, 3543.94
08/30/21, 3535.07, 3539.49, 3512.99, 3528.15
08/27/21, 3494.42, 3530.19, 3493.38, 3522.16
08/26/21, 3537.31, 3537.32, 3499.45, 3501.66
08/25/21, 3517.91, 3540.39, 3510.07, 3540.38
08/24/21, 3482.27, 3522.70, 3481.14, 3514.47
08/23/21, 3436.80, 3481.25, 3436.67, 3477.13
08/20/21, 3442.51, 3453.15, 3394.97, 3427.33
08/19/21, 3475.30, 3480.46, 3446.01, 3465.55
08/18/21, 3442.35, 3487.44, 3437.69, 3485.29
08/17/21, 3512.11, 3531.72, 3438.12, 3446.98
08/16/21, 3514.34, 3537.85, 3510.90, 3517.34
08/13/21, 3514.47, 3540.08, 3500.80, 3516.30
08/12/21, 3522.72, 3538.40, 3513.45, 3524.74
08/11/21, 3527.11, 3544.09, 3524.04, 3532.62
08/10/21, 3488.66, 3529.93, 3477.06, 3529.93
08/09/21, 3441.75, 3502.84, 3438.70, 3494.63
08/06/21, 3465.48, 3466.39, 3436.93, 3458.23
08/05/21, 3461.72, 3486.16, 3449.39, 3466.55
08/04/21, 3442.94, 3477.60, 3440.78, 3477.22
08/03/21, 3446.78, 3470.66, 3435.46, 3447.99
08/02/21, 3385.69, 3464.29, 3367.64, 3464.29
07/30/21, 3398.20, 3404.88, 3370.45, 3397.36
07/29/21, 3403.84, 3416.61, 3382.57, 3411.72
07/28/21, 3355.82, 3385.54, 3312.72, 3361.59
07/27/21, 3467.45, 3483.87, 3380.28, 3381.18
07/26/21, 3538.01, 3538.01, 3424.74, 3467.44
07/23/21, 3571.72, 3571.85, 3541.51, 3550.40
07/22/21, 3563.66, 3576.47, 3558.29, 3574.73
07/21/21, 3543.05, 3569.09, 3543.05, 3562.66
07/20/21, 3515.07, 3538.64, 3509.19, 3536.79
07/19/21, 3530.49, 3544.88, 3506.34, 3539.12
07/16/21, 3559.53, 3566.00, 3537.73, 3539.30
07/15/21, 3519.06, 3565.93, 3514.26, 3564.59
07/14/21, 3560.83, 3560.83, 3525.49, 3528.50
07/13/21, 3547.59, 3567.48, 3542.82, 3566.52
07/12/21, 3545.20, 3565.03, 3527.39, 3547.84
